RG1
5 reads
['E00338:95:HGNWJCCXY:3:1209:9617:67832', 'E00338:95:HGNWJCCXY:3:1209:9638:67937', 'E00338:95:HGNWJCCXY:3:1219:8329:42429', 'E00338:95:HGNWJCCXY:3:1219:8572:42464', 'E00338:95:HGNWJCCXY:7:1206:6329:52818']

id	scaffold	start	end	EVE_name	EVE_start	EVE_end	EVE_distance	piwi_cluster_name	piwi_cluster_start	piwi_cluster_end	piwi_cluster_distance
NW_021838433.1:570965-571243	NW_021838433.1	570965	571243	.	.	.	.	.	.	.	.
NW_021838434.1:366546-366824	NW_021838434.1	366546	366824	.	.	.	.	.	.	.	.
NW_021838442.1:112155-112427	NW_021838442.1	112155	112427	.	.	.	.	.	.	.	.
NW_021838443.1:10431039-10431317	NW_021838443.1	10431039	10431317	.	.	.	.	.	.	.	.
NW_021838443.1:1586761-1587038	NW_021838443.1	1586761	1587038	.	.	.	.	.	.	.	.
NW_021838443.1:1932396-1932585	NW_021838443.1	1932396	1932585	.	.	.	.	.	.	.	.
NW_021838443.1:198543-198820	NW_021838443.1	198543	198820	.	.	.	.	.	.	.	.
NW_021838443.1:2487909-2488187	NW_021838443.1	2487909	2488187	.	.	.	.	.	.	.	.
NW_021838443.1:4876260-4876538	NW_021838443.1	4876260	4876538	.	.	.	.	.	.	.	.
NW_021838443.1:5697723-5697999	NW_021838443.1	5697723	5697999	.	.	.	.	.	.	.	.
NW_021838443.1:6735046-6735310	NW_021838443.1	6735046	6735310	.	.	.	.	.	.	.	.
NW_021838443.1:7809736-7810014	NW_021838443.1	7809736	7810014	.	.	.	.	.	.	.	.
NW_021838450.1:51987-52258	NW_021838450.1	51987	52258	.	.	.	.	.	.	.	.
NW_021838453.1:382034-382312	NW_021838453.1	382034	382312	.	.	.	.	.	.	.	.
NW_021838454.1:2947574-2948063	NW_021838454.1	2947574	2948063	.	.	.	.	.	.	.	.
NW_021838454.1:6297213-6297492	NW_021838454.1	6297213	6297492	.	.	.	.	.	.	.	.
NW_021838454.1:7121189-7121467	NW_021838454.1	7121189	7121467	.	.	.	.	.	.	.	.
NW_021838454.1:7800457-7800732	NW_021838454.1	7800457	7800732	.	.	.	.	.	.	.	.
NW_021838458.1:663558-663837	NW_021838458.1	663558	663837	.	.	.	.	.	.	.	.
NW_021838459.1:400136-400416	NW_021838459.1	400136	400416	.	.	.	.	.	.	.	.
NW_021838461.1:152905-153183	NW_021838461.1	152905	153183	.	.	.	.	.	.	.	.
NW_021838465.1:100090931-100091209	NW_021838465.1	100090931	100091209	.	.	.	.	.	.	.	.
NW_021838465.1:103827906-103828184	NW_021838465.1	103827906	103828184	.	.	.	.	.	.	.	.
NW_021838465.1:106440203-106440479	NW_021838465.1	106440203	106440479	.	.	.	.	.	.	.	.
NW_021838465.1:107469968-107470252	NW_021838465.1	107469968	107470252	.	.	.	.	.	.	.	.
NW_021838465.1:112081569-112081854	NW_021838465.1	112081569	112081854	.	.	.	.	.	.	.	.
NW_021838465.1:112514848-112515126	NW_021838465.1	112514848	112515126	.	.	.	.	.	.	.	.
NW_021838465.1:113225780-113225968	NW_021838465.1	113225780	113225968	.	.	.	.	.	.	.	.
NW_021838465.1:113823598-113823876	NW_021838465.1	113823598	113823876	.	.	.	.	.	.	.	.
NW_021838465.1:115701713-115701981	NW_021838465.1	115701713	115701981	.	.	.	.	.	.	.	.
NW_021838465.1:116500761-116501039	NW_021838465.1	116500761	116501039	.	.	.	.	.	.	.	.
NW_021838465.1:118096352-118096630	NW_021838465.1	118096352	118096630	.	.	.	.	.	.	.	.
NW_021838465.1:118639412-118639689	NW_021838465.1	118639412	118639689	.	.	.	.	.	.	.	.
NW_021838465.1:119786502-119786755	NW_021838465.1	119786502	119786755	.	.	.	.	.	.	.	.
NW_021838465.1:121432699-121432977	NW_021838465.1	121432699	121432977	.	.	.	.	.	.	.	.
NW_021838465.1:122660194-122660457	NW_021838465.1	122660194	122660457	.	.	.	.	.	.	.	.
NW_021838465.1:123256336-123256617	NW_021838465.1	123256336	123256617	.	.	.	.	.	.	.	.
NW_021838465.1:125614709-125614985	NW_021838465.1	125614709	125614985	.	.	.	.	.	.	.	.
NW_021838465.1:131746069-131746347	NW_021838465.1	131746069	131746347	.	.	.	.	.	.	.	.
NW_021838465.1:132106366-132106635	NW_021838465.1	132106366	132106635	.	.	.	.	.	.	.	.
NW_021838465.1:134493389-134493667	NW_021838465.1	134493389	134493667	.	.	.	.	.	.	.	.
NW_021838465.1:134724466-134724744	NW_021838465.1	134724466	134724744	.	.	.	.	.	.	.	.
NW_021838465.1:14658013-14658268	NW_021838465.1	14658013	14658268	.	.	.	.	.	.	.	.
NW_021838465.1:15215809-15216087	NW_021838465.1	15215809	15216087	.	.	.	.	.	.	.	.
NW_021838465.1:15643936-15644214	NW_021838465.1	15643936	15644214	.	.	.	.	.	.	.	.
NW_021838465.1:1627922-1628200	NW_021838465.1	1627922	1628200	.	.	.	.	.	.	.	.
NW_021838465.1:19261833-19262111	NW_021838465.1	19261833	19262111	.	.	.	.	.	.	.	.
NW_021838465.1:19304890-19305168	NW_021838465.1	19304890	19305168	.	.	.	.	.	.	.	.
NW_021838465.1:23835362-23835640	NW_021838465.1	23835362	23835640	.	.	.	.	.	.	.	.
NW_021838465.1:23945073-23945351	NW_021838465.1	23945073	23945351	.	.	.	.	.	.	.	.
NW_021838465.1:24785776-24786052	NW_021838465.1	24785776	24786052	.	.	.	.	.	.	.	.
NW_021838465.1:2540666-2540944	NW_021838465.1	2540666	2540944	.	.	.	.	.	.	.	.
NW_021838465.1:25440356-25440634	NW_021838465.1	25440356	25440634	.	.	.	.	.	.	.	.
NW_021838465.1:25469744-25470023	NW_021838465.1	25469744	25470023	.	.	.	.	.	.	.	.
NW_021838465.1:27326460-27326738	NW_021838465.1	27326460	27326738	.	.	.	.	.	.	.	.
NW_021838465.1:27818054-27818332	NW_021838465.1	27818054	27818332	.	.	.	.	.	.	.	.
NW_021838465.1:27974732-27975010	NW_021838465.1	27974732	27975010	.	.	.	.	.	.	.	.
NW_021838465.1:2912020-2912298	NW_021838465.1	2912020	2912298	.	.	.	.	.	.	.	.
NW_021838465.1:31252629-31252907	NW_021838465.1	31252629	31252907	.	.	.	.	.	.	.	.
NW_021838465.1:3161583-3161861	NW_021838465.1	3161583	3161861	.	.	.	.	.	.	.	.
NW_021838465.1:34765175-34765453	NW_021838465.1	34765175	34765453	.	.	.	.	.	.	.	.
NW_021838465.1:35639178-35639456	NW_021838465.1	35639178	35639456	.	.	.	.	.	.	.	.
NW_021838465.1:3596702-3596980	NW_021838465.1	3596702	3596980	.	.	.	.	.	.	.	.
NW_021838465.1:3722489-3722774	NW_021838465.1	3722489	3722774	.	.	.	.	.	.	.	.
NW_021838465.1:39334450-39334728	NW_021838465.1	39334450	39334728	.	.	.	.	.	.	.	.
NW_021838465.1:43411595-43411831	NW_021838465.1	43411595	43411831	.	.	.	.	.	.	.	.
NW_021838465.1:48534534-48534812	NW_021838465.1	48534534	48534812	.	.	.	.	.	.	.	.
NW_021838465.1:52570244-52570522	NW_021838465.1	52570244	52570522	.	.	.	.	.	.	.	.
NW_021838465.1:54851533-54851811	NW_021838465.1	54851533	54851811	.	.	.	.	.	.	.	.
NW_021838465.1:55449442-55449718	NW_021838465.1	55449442	55449718	.	.	.	.	.	.	.	.
NW_021838465.1:56481772-56482039	NW_021838465.1	56481772	56482039	.	.	.	.	.	.	.	.
NW_021838465.1:58018127-58018403	NW_021838465.1	58018127	58018403	.	.	.	.	.	.	.	.
NW_021838465.1:58182490-58182768	NW_021838465.1	58182490	58182768	.	.	.	.	.	.	.	.
NW_021838465.1:59514122-59514508	NW_021838465.1	59514122	59514508	.	.	.	.	.	.	.	.
NW_021838465.1:61234572-61234847	NW_021838465.1	61234572	61234847	.	.	.	.	.	.	.	.
NW_021838465.1:62426617-62426895	NW_021838465.1	62426617	62426895	.	.	.	.	.	.	.	.
NW_021838465.1:66273693-66274628	NW_021838465.1	66273693	66274628	.	.	.	.	.	.	.	.
NW_021838465.1:6807891-6808126	NW_021838465.1	6807891	6808126	.	.	.	.	.	.	.	.
NW_021838465.1:68951171-68951449	NW_021838465.1	68951171	68951449	.	.	.	.	.	.	.	.
NW_021838465.1:69777834-69778112	NW_021838465.1	69777834	69778112	.	.	.	.	.	.	.	.
NW_021838465.1:69846947-69847225	NW_021838465.1	69846947	69847225	.	.	.	.	.	.	.	.
NW_021838465.1:71742717-71742995	NW_021838465.1	71742717	71742995	.	.	.	.	.	.	.	.
NW_021838465.1:74315906-74316184	NW_021838465.1	74315906	74316184	.	.	.	.	.	.	.	.
NW_021838465.1:74607603-74607881	NW_021838465.1	74607603	74607881	.	.	.	.	.	.	.	.
NW_021838465.1:75525291-75525569	NW_021838465.1	75525291	75525569	.	.	.	.	.	.	.	.
NW_021838465.1:82078161-82078439	NW_021838465.1	82078161	82078439	.	.	.	.	.	.	.	.
NW_021838465.1:83849963-83850241	NW_021838465.1	83849963	83850241	.	.	.	.	.	.	.	.
NW_021838465.1:84966257-84966535	NW_021838465.1	84966257	84966535	.	.	.	.	.	.	.	.
NW_021838465.1:87146861-87147139	NW_021838465.1	87146861	87147139	.	.	.	.	.	.	.	.
NW_021838465.1:88166154-88166421	NW_021838465.1	88166154	88166421	.	.	.	.	.	.	.	.
NW_021838465.1:89046681-89046959	NW_021838465.1	89046681	89046959	.	.	.	.	.	.	.	.
NW_021838465.1:93348468-93348746	NW_021838465.1	93348468	93348746	.	.	.	.	.	.	.	.
NW_021838465.1:96171805-96172293	NW_021838465.1	96171805	96172293	.	.	.	.	.	.	.	.
NW_021838466.1:2298547-2298824	NW_021838466.1	2298547	2298824	.	.	.	.	.	.	.	.
NW_021838466.1:2775237-2775514	NW_021838466.1	2775237	2775514	.	.	.	.	.	.	.	.
NW_021838466.1:2827570-2827847	NW_021838466.1	2827570	2827847	.	.	.	.	.	.	.	.
NW_021838466.1:5840015-5840293	NW_021838466.1	5840015	5840293	.	.	.	.	.	.	.	.
NW_021838466.1:8890857-8891134	NW_021838466.1	8890857	8891134	.	.	.	.	.	.	.	.
NW_021838466.1:8914955-8915233	NW_021838466.1	8914955	8915233	.	.	.	.	.	.	.	.
NW_021838468.1:527491-527769	NW_021838468.1	527491	527769	.	.	.	.	.	.	.	.
NW_021838472.1:411791-412069	NW_021838472.1	411791	412069	.	.	.	.	.	.	.	.
NW_021838474.1:456924-457202	NW_021838474.1	456924	457202	.	.	.	.	.	.	.	.
NW_021838477.1:3870667-3870945	NW_021838477.1	3870667	3870945	.	.	.	.	.	.	.	.
NW_021838477.1:4430898-4431176	NW_021838477.1	4430898	4431176	.	.	.	.	.	.	.	.
NW_021838477.1:5462196-5462474	NW_021838477.1	5462196	5462474	.	.	.	.	.	.	.	.
NW_021838481.1:166667-166951	NW_021838481.1	166667	166951	.	.	.	.	.	.	.	.
NW_021838486.1:409036-409314	NW_021838486.1	409036	409314	.	.	.	.	.	.	.	.
NW_021838488.1:1607528-1607805	NW_021838488.1	1607528	1607805	.	.	.	.	.	.	.	.
NW_021838488.1:3308282-3309503	NW_021838488.1	3308282	3309503	.	.	.	.	.	.	.	.
NW_021838488.1:3472648-3472926	NW_021838488.1	3472648	3472926	.	.	.	.	.	.	.	.
NW_021838488.1:3829276-3829554	NW_021838488.1	3829276	3829554	.	.	.	.	.	.	.	.
NW_021838488.1:4557230-4557508	NW_021838488.1	4557230	4557508	.	.	.	.	.	.	.	.
NW_021838488.1:7520421-7520699	NW_021838488.1	7520421	7520699	.	.	.	.	.	.	.	.
NW_021838488.1:7524584-7524862	NW_021838488.1	7524584	7524862	.	.	.	.	.	.	.	.
NW_021838490.1:328976-329255	NW_021838490.1	328976	329255	.	.	.	.	.	.	.	.
NW_021838494.1:675381-675616	NW_021838494.1	675381	675616	.	.	.	.	.	.	.	.
NW_021838497.1:375754-376032	NW_021838497.1	375754	376032	.	.	.	.	.	.	.	.
NW_021838498.1:389619-389897	NW_021838498.1	389619	389897	.	.	.	.	.	.	.	.
NW_021838499.1:2072984-2073262	NW_021838499.1	2072984	2073262	.	.	.	.	.	.	.	.
NW_021838499.1:7569846-7570123	NW_021838499.1	7569846	7570123	.	.	.	.	.	.	.	.
NW_021838499.1:7601643-7601921	NW_021838499.1	7601643	7601921	.	.	.	.	.	.	.	.
NW_021838507.1:494640-494918	NW_021838507.1	494640	494918	.	.	.	.	.	.	.	.
NW_021838509.1:403445-403724	NW_021838509.1	403445	403724	.	.	.	.	.	.	.	.
NW_021838510.1:1145440-1145718	NW_021838510.1	1145440	1145718	.	.	.	.	.	.	.	.
NW_021838510.1:2270861-2271139	NW_021838510.1	2270861	2271139	.	.	.	.	.	.	.	.
NW_021838521.1:1328977-1329256	NW_021838521.1	1328977	1329256	.	.	.	.	.	.	.	.
NW_021838521.1:57568-57846	NW_021838521.1	57568	57846	.	.	.	.	.	.	.	.
NW_021838521.1:6843056-6843336	NW_021838521.1	6843056	6843336	.	.	.	.	.	.	.	.
NW_021838526.1:388828-389106	NW_021838526.1	388828	389106	.	.	.	.	.	.	.	.
NW_021838527.1:49473-49741	NW_021838527.1	49473	49741	.	.	.	.	.	.	.	.
NW_021838529.1:498925-499203	NW_021838529.1	498925	499203	.	.	.	.	Cluster894	496992	499331	0
NW_021838532.1:5052702-5052980	NW_021838532.1	5052702	5052980	.	.	.	.	.	.	.	.
NW_021838532.1:5117541-5117819	NW_021838532.1	5117541	5117819	.	.	.	.	.	.	.	.
NW_021838532.1:5807365-5807643	NW_021838532.1	5807365	5807643	.	.	.	.	.	.	.	.
NW_021838535.1:26265-26543	NW_021838535.1	26265	26543	.	.	.	.	.	.	.	.
NW_021838543.1:4201056-4201334	NW_021838543.1	4201056	4201334	.	.	.	.	.	.	.	.
NW_021838543.1:4507359-4507635	NW_021838543.1	4507359	4507635	.	.	.	.	.	.	.	.
NW_021838543.1:5084134-5084412	NW_021838543.1	5084134	5084412	.	.	.	.	.	.	.	.
NW_021838543.1:5383263-5383541	NW_021838543.1	5383263	5383541	.	.	.	.	.	.	.	.
NW_021838543.1:5942430-5942708	NW_021838543.1	5942430	5942708	.	.	.	.	.	.	.	.
NW_021838543.1:6162811-6163089	NW_021838543.1	6162811	6163089	.	.	.	.	.	.	.	.
NW_021838547.1:449231-449509	NW_021838547.1	449231	449509	.	.	.	.	.	.	.	.
NW_021838548.1:244461-244735	NW_021838548.1	244461	244735	.	.	.	.	.	.	.	.
NW_021838551.1:105503-105781	NW_021838551.1	105503	105781	.	.	.	.	.	.	.	.
NW_021838554.1:1159014-1159292	NW_021838554.1	1159014	1159292	.	.	.	.	.	.	.	.
NW_021838554.1:4670028-4670306	NW_021838554.1	4670028	4670306	.	.	.	.	.	.	.	.
NW_021838554.1:5552136-5552414	NW_021838554.1	5552136	5552414	.	.	.	.	.	.	.	.
NW_021838554.1:655809-656084	NW_021838554.1	655809	656084	.	.	.	.	.	.	.	.
NW_021838554.1:6892384-6892662	NW_021838554.1	6892384	6892662	.	.	.	.	.	.	.	.
NW_021838554.1:879689-879967	NW_021838554.1	879689	879967	.	.	.	.	.	.	.	.
NW_021838565.1:2577817-2578095	NW_021838565.1	2577817	2578095	.	.	.	.	.	.	.	.
NW_021838565.1:905586-905864	NW_021838565.1	905586	905864	.	.	.	.	.	.	.	.
NW_021838566.1:311513-312534	NW_021838566.1	311513	312534	.	.	.	.	.	.	.	.
NW_021838568.1:232817-233094	NW_021838568.1	232817	233094	.	.	.	.	.	.	.	.
NW_021838568.1:402479-402757	NW_021838568.1	402479	402757	.	.	.	.	.	.	.	.
NW_021838574.1:356660-356938	NW_021838574.1	356660	356938	.	.	.	.	.	.	.	.
NW_021838574.1:412200-412960	NW_021838574.1	412200	412960	.	.	.	.	.	.	.	.
NW_021838574.1:479718-479994	NW_021838574.1	479718	479994	.	.	.	.	.	.	.	.
NW_021838576.1:100443339-100443617	NW_021838576.1	100443339	100443617	.	.	.	.	.	.	.	.
NW_021838576.1:100473671-100473949	NW_021838576.1	100473671	100473949	.	.	.	.	.	.	.	.
NW_021838576.1:100777358-100777630	NW_021838576.1	100777358	100777630	.	.	.	.	.	.	.	.
NW_021838576.1:104439427-104439704	NW_021838576.1	104439427	104439704	.	.	.	.	.	.	.	.
NW_021838576.1:105391690-105391909	NW_021838576.1	105391690	105391909	.	.	.	.	.	.	.	.
NW_021838576.1:105911759-105912037	NW_021838576.1	105911759	105912037	.	.	.	.	Cluster1012	105899999	105944451	0
NW_021838576.1:106448401-106448678	NW_021838576.1	106448401	106448678	.	.	.	.	.	.	.	.
NW_021838576.1:107848650-107848928	NW_021838576.1	107848650	107848928	.	.	.	.	.	.	.	.
NW_021838576.1:108296926-108297204	NW_021838576.1	108296926	108297204	.	.	.	.	.	.	.	.
NW_021838576.1:108468380-108468656	NW_021838576.1	108468380	108468656	.	.	.	.	.	.	.	.
NW_021838576.1:109823876-109824144	NW_021838576.1	109823876	109824144	.	.	.	.	.	.	.	.
NW_021838576.1:116014652-116014930	NW_021838576.1	116014652	116014930	.	.	.	.	.	.	.	.
NW_021838576.1:122129660-122129921	NW_021838576.1	122129660	122129921	.	.	.	.	.	.	.	.
NW_021838576.1:15323256-15323536	NW_021838576.1	15323256	15323536	.	.	.	.	.	.	.	.
NW_021838576.1:16720558-16720834	NW_021838576.1	16720558	16720834	.	.	.	.	.	.	.	.
NW_021838576.1:17118011-17118289	NW_021838576.1	17118011	17118289	.	.	.	.	.	.	.	.
NW_021838576.1:17543283-17543553	NW_021838576.1	17543283	17543553	.	.	.	.	.	.	.	.
NW_021838576.1:18013319-18013597	NW_021838576.1	18013319	18013597	.	.	.	.	.	.	.	.
NW_021838576.1:18158141-18158604	NW_021838576.1	18158141	18158604	.	.	.	.	.	.	.	.
NW_021838576.1:19248945-19249223	NW_021838576.1	19248945	19249223	.	.	.	.	.	.	.	.
NW_021838576.1:21316099-21316377	NW_021838576.1	21316099	21316377	.	.	.	.	.	.	.	.
NW_021838576.1:21871751-21872029	NW_021838576.1	21871751	21872029	.	.	.	.	.	.	.	.
NW_021838576.1:25328172-25328399	NW_021838576.1	25328172	25328399	.	.	.	.	.	.	.	.
NW_021838576.1:29963319-29964082	NW_021838576.1	29963319	29964082	.	.	.	.	.	.	.	.
NW_021838576.1:30654319-30654597	NW_021838576.1	30654319	30654597	.	.	.	.	.	.	.	.
NW_021838576.1:30746602-30746880	NW_021838576.1	30746602	30746880	.	.	.	.	.	.	.	.
NW_021838576.1:30750681-30750959	NW_021838576.1	30750681	30750959	.	.	.	.	.	.	.	.
NW_021838576.1:30831365-30831643	NW_021838576.1	30831365	30831643	.	.	.	.	.	.	.	.
NW_021838576.1:35657936-35658212	NW_021838576.1	35657936	35658212	.	.	.	.	.	.	.	.
NW_021838576.1:3571008-3571284	NW_021838576.1	3571008	3571284	.	.	.	.	.	.	.	.
NW_021838576.1:38759086-38759364	NW_021838576.1	38759086	38759364	.	.	.	.	.	.	.	.
NW_021838576.1:45437970-45438246	NW_021838576.1	45437970	45438246	.	.	.	.	.	.	.	.
NW_021838576.1:4627067-4627345	NW_021838576.1	4627067	4627345	.	.	.	.	.	.	.	.
NW_021838576.1:46439047-46439325	NW_021838576.1	46439047	46439325	.	.	.	.	.	.	.	.
NW_021838576.1:48559665-48559943	NW_021838576.1	48559665	48559943	.	.	.	.	.	.	.	.
NW_021838576.1:50272173-50272455	NW_021838576.1	50272173	50272455	.	.	.	.	.	.	.	.
NW_021838576.1:5367491-5367769	NW_021838576.1	5367491	5367769	.	.	.	.	.	.	.	.
NW_021838576.1:55982004-55982281	NW_021838576.1	55982004	55982281	.	.	.	.	.	.	.	.
NW_021838576.1:56631148-56631426	NW_021838576.1	56631148	56631426	.	.	.	.	.	.	.	.
NW_021838576.1:56677702-56677977	NW_021838576.1	56677702	56677977	.	.	.	.	.	.	.	.
NW_021838576.1:57329673-57329951	NW_021838576.1	57329673	57329951	.	.	.	.	.	.	.	.
NW_021838576.1:6212486-6212751	NW_021838576.1	6212486	6212751	.	.	.	.	.	.	.	.
NW_021838576.1:707653-707929	NW_021838576.1	707653	707929	.	.	.	.	.	.	.	.
NW_021838576.1:7191696-7191974	NW_021838576.1	7191696	7191974	.	.	.	.	.	.	.	.
NW_021838576.1:73495328-73495606	NW_021838576.1	73495328	73495606	.	.	.	.	.	.	.	.
NW_021838576.1:76737002-76737280	NW_021838576.1	76737002	76737280	.	.	.	.	.	.	.	.
NW_021838576.1:77922247-77922523	NW_021838576.1	77922247	77922523	.	.	.	.	.	.	.	.
NW_021838576.1:80440508-80440786	NW_021838576.1	80440508	80440786	.	.	.	.	.	.	.	.
NW_021838576.1:81336003-81337280	NW_021838576.1	81336003	81337280	.	.	.	.	.	.	.	.
NW_021838576.1:86691317-86691576	NW_021838576.1	86691317	86691576	.	.	.	.	.	.	.	.
NW_021838576.1:8688866-8689144	NW_021838576.1	8688866	8689144	.	.	.	.	.	.	.	.
NW_021838576.1:87748957-87749241	NW_021838576.1	87748957	87749241	.	.	.	.	.	.	.	.
NW_021838576.1:88555862-88556052	NW_021838576.1	88555862	88556052	.	.	.	.	.	.	.	.
NW_021838576.1:89333230-89333495	NW_021838576.1	89333230	89333495	.	.	.	.	.	.	.	.
NW_021838576.1:900225-900503	NW_021838576.1	900225	900503	.	.	.	.	.	.	.	.
NW_021838576.1:90381784-90382045	NW_021838576.1	90381784	90382045	.	.	.	.	.	.	.	.
NW_021838576.1:91289967-91290464	NW_021838576.1	91289967	91290464	.	.	.	.	.	.	.	.
NW_021838576.1:96830942-96831220	NW_021838576.1	96830942	96831220	.	.	.	.	.	.	.	.
NW_021838576.1:96980286-96980564	NW_021838576.1	96980286	96980564	.	.	.	.	.	.	.	.
NW_021838576.1:977815-978093	NW_021838576.1	977815	978093	.	.	.	.	.	.	.	.
NW_021838576.1:9912453-9912689	NW_021838576.1	9912453	9912689	.	.	.	.	.	.	.	.
NW_021838577.1:6460910-6461188	NW_021838577.1	6460910	6461188	.	.	.	.	.	.	.	.
NW_021838584.1:3176-3455	NW_021838584.1	3176	3455	.	.	.	.	.	.	.	.
NW_021838585.1:438134-438410	NW_021838585.1	438134	438410	Rhabdo49	428109	428652	9483	Cluster1034	405106	514868	0
NW_021838587.1:319149-319427	NW_021838587.1	319149	319427	.	.	.	.	.	.	.	.
NW_021838588.1:4507939-4508201	NW_021838588.1	4507939	4508201	.	.	.	.	.	.	.	.
NW_021838588.1:5306170-5306448	NW_021838588.1	5306170	5306448	.	.	.	.	.	.	.	.
NW_021838598.1:121217-121473	NW_021838598.1	121217	121473	.	.	.	.	.	.	.	.
NW_021838599.1:3424105-3424389	NW_021838599.1	3424105	3424389	.	.	.	.	.	.	.	.
NW_021838599.1:4253670-4253946	NW_021838599.1	4253670	4253946	.	.	.	.	.	.	.	.
NW_021838599.1:5668292-5668570	NW_021838599.1	5668292	5668570	.	.	.	.	.	.	.	.
NW_021838602.1:475599-475877	NW_021838602.1	475599	475877	.	.	.	.	.	.	.	.
NW_021838608.1:33464-33742	NW_021838608.1	33464	33742	.	.	.	.	.	.	.	.
NW_021838610.1:1714313-1714591	NW_021838610.1	1714313	1714591	.	.	.	.	.	.	.	.
NW_021838610.1:5380057-5380330	NW_021838610.1	5380057	5380330	.	.	.	.	.	.	.	.
NW_021838613.1:150637-150923	NW_021838613.1	150637	150923	.	.	.	.	.	.	.	.
NW_021838621.1:1525341-1525619	NW_021838621.1	1525341	1525619	.	.	.	.	.	.	.	.
NW_021838621.1:3920678-3920951	NW_021838621.1	3920678	3920951	.	.	.	.	.	.	.	.
NW_021838621.1:4889102-4889367	NW_021838621.1	4889102	4889367	.	.	.	.	.	.	.	.
NW_021838622.1:245140-245418	NW_021838622.1	245140	245418	.	.	.	.	.	.	.	.
NW_021838622.1:348542-348820	NW_021838622.1	348542	348820	.	.	.	.	.	.	.	.
NW_021838628.1:214662-215327	NW_021838628.1	214662	215327	.	.	.	.	.	.	.	.
NW_021838628.1:391635-391913	NW_021838628.1	391635	391913	.	.	.	.	.	.	.	.
NW_021838632.1:1086881-1087159	NW_021838632.1	1086881	1087159	.	.	.	.	.	.	.	.
NW_021838632.1:1288465-1288742	NW_021838632.1	1288465	1288742	.	.	.	.	.	.	.	.
NW_021838632.1:2337944-2338222	NW_021838632.1	2337944	2338222	.	.	.	.	.	.	.	.
NW_021838636.1:18632-18909	NW_021838636.1	18632	18909	.	.	.	.	.	.	.	.
NW_021838642.1:324509-324787	NW_021838642.1	324509	324787	.	.	.	.	.	.	.	.
NW_021838643.1:1336231-1336509	NW_021838643.1	1336231	1336509	.	.	.	.	.	.	.	.
NW_021838643.1:3098787-3099065	NW_021838643.1	3098787	3099065	.	.	.	.	.	.	.	.
NW_021838643.1:4073846-4074124	NW_021838643.1	4073846	4074124	.	.	.	.	.	.	.	.
NW_021838647.1:431108-431380	NW_021838647.1	431108	431380	.	.	.	.	.	.	.	.
NW_021838648.1:451563-451841	NW_021838648.1	451563	451841	.	.	.	.	.	.	.	.
NW_021838650.1:68613-68891	NW_021838650.1	68613	68891	.	.	.	.	.	.	.	.
NW_021838650.1:71908-72186	NW_021838650.1	71908	72186	.	.	.	.	.	.	.	.
NW_021838653.1:175676-175954	NW_021838653.1	175676	175954	.	.	.	.	.	.	.	.
NW_021838654.1:2997479-2997709	NW_021838654.1	2997479	2997709	.	.	.	.	.	.	.	.
NW_021838654.1:3207340-3208001	NW_021838654.1	3207340	3208001	.	.	.	.	.	.	.	.
NW_021838654.1:352616-352894	NW_021838654.1	352616	352894	.	.	.	.	.	.	.	.
NW_021838665.1:2538379-2538657	NW_021838665.1	2538379	2538657	.	.	.	.	.	.	.	.
NW_021838665.1:997380-997656	NW_021838665.1	997380	997656	.	.	.	.	.	.	.	.
NW_021838666.1:183498-183776	NW_021838666.1	183498	183776	.	.	.	.	.	.	.	.
NW_021838676.1:2424919-2425189	NW_021838676.1	2424919	2425189	.	.	.	.	.	.	.	.
NW_021838677.1:251378-251656	NW_021838677.1	251378	251656	.	.	.	.	.	.	.	.
NW_021838685.1:402492-402770	NW_021838685.1	402492	402770	.	.	.	.	.	.	.	.
NW_021838685.1:58808-59022	NW_021838685.1	58808	59022	.	.	.	.	.	.	.	.
NW_021838687.1:1490002-1490336	NW_021838687.1	1490002	1490336	.	.	.	.	.	.	.	.
NW_021838687.1:20430935-20431213	NW_021838687.1	20430935	20431213	.	.	.	.	.	.	.	.
NW_021838687.1:20903859-20904137	NW_021838687.1	20903859	20904137	.	.	.	.	.	.	.	.
NW_021838687.1:2617527-2617805	NW_021838687.1	2617527	2617805	.	.	.	.	.	.	.	.
NW_021838687.1:26439056-26439334	NW_021838687.1	26439056	26439334	.	.	.	.	.	.	.	.
NW_021838687.1:28112033-28112311	NW_021838687.1	28112033	28112311	.	.	.	.	.	.	.	.
NW_021838687.1:28641263-28641540	NW_021838687.1	28641263	28641540	.	.	.	.	.	.	.	.
NW_021838687.1:28785229-28785502	NW_021838687.1	28785229	28785502	.	.	.	.	.	.	.	.
NW_021838687.1:34188676-34188954	NW_021838687.1	34188676	34188954	.	.	.	.	.	.	.	.
NW_021838687.1:34208275-34208553	NW_021838687.1	34208275	34208553	.	.	.	.	.	.	.	.
NW_021838687.1:36788195-36788473	NW_021838687.1	36788195	36788473	.	.	.	.	.	.	.	.
NW_021838687.1:37490860-37491138	NW_021838687.1	37490860	37491138	.	.	.	.	.	.	.	.
NW_021838687.1:37689064-37689343	NW_021838687.1	37689064	37689343	.	.	.	.	.	.	.	.
NW_021838687.1:39291884-39292161	NW_021838687.1	39291884	39292161	.	.	.	.	.	.	.	.
NW_021838687.1:41676813-41677091	NW_021838687.1	41676813	41677091	.	.	.	.	.	.	.	.
